Dataset,Synthesizer,Repetition,Stage,Category,Message,Filename,Line
D777,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D777,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D778,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D778,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D778,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D778,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D778,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D778,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D778,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D779,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D779,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D779,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D779,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D779,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D779,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D779,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D78,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D78,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D78,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D78,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D78,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D78,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D78,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D780,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D780,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D780,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
